stdev_period,stdevF0,stdev_mfcc_7,mean_slope_Mel,mean_harmony,first_mean_harmony,Jitter_loc_h_a,localShimmer_h_a,localdbShimmer_h_a,apq3Shimmer_h_a,aqpq5Shimmer_h_a,ddaShimmer_h_a,mean_slope_Mel_h_a,mean_harmony_h_a,first_mean_harmony_h_a,Jitter_rap_lhl_a,localdbShimmer_lhl_a,mean_mfcc_2_lhl_a,mean_mfcc_7_lhl_a,stdev_mfcc_2_lhl_a,stdev_onset_env_lhl_a,stdev_pitches_lhl_a,meanF0_n_a,mean_mfcc_2_n_a,mean_mfcc_8_n_a,lpc1_n_a,mean_slope_Mel_n_a,pitch_quantile_n_a,Spec_Power_2_n_a,mean_harmony_n_a,Jitter_loci_features,apq11Shimmeri_features,mean_magnitudesi_features,mean_chroma_4i_features,sd_chroma_4i_features,mean_slope_Hzi_features,mean_slope_Meli_features,mean_mfcc_6_h_i,mean_magnitudes_h_i,mean_slope_Hz_h_i,mean_mfcc_9_lhl_i,mean_magnitudes_lhl_i,mean_harmony_lhl_i,first_mean_harmony_lhl_i,mean_chroma_0_n_i,mean_slope_Mel_n_i,stdev_periodu_features,mean_mfcc_4u_features,mean_slope_Hzu_features,mean_slope_Melu_features,mean_slope_Mel_h_u,mean_mfcc_4_lhl_u,mean_onset_env_lhl_u,sd_mfcc_delta_5_lhl_u,sd_mfcc_delta_10_lhl_u,stdev_mfcc_10_lhl_u,stdev_period_n_u,mean_slope_Hz_n_u,mean_slope_Mel_n_u,hnrphrase_features,num_periodsphrase_features,mean_mfcc_2phrase_features,mean_mfcc_delta_3phrase_features,mean_mfcc_delta_4phrase_features,mean_fcc_delta_11phrase_features,stdev_mfcc_2phrase_features,stdev_onset_envphrase_features,max_rmsphrase_features,min_rmsphrase_features,sd_mfcc_delta_2phrase_features,sd_mfcc_delta_3phrase_features,sd_mfcc_delta_7phrase_features,high_indexphrase_features,Spec_Power_1phrase_features,Spec_Power_2phrase_features,Spec_Power_3phrase_features,CPPSphrase_features,mean_autocorrelationphrase_features,LSF_0,spectral_flux_stda_lhl,spectral_spread_meana_lhl,LSF_0a_lhl,spectral_spread_meani_n,shannon_entropy_slidingwindow_first_derivative_stdi_n,spectral_slope_meani_l,f2i_l,spectral_skewness_meani_h,spectral_kurtosis_meani_h,crest_factor_meanu_n,ppeu_l,spectral_slope_std_phrases,spectral_flux_mean_phrases,spectral_flux_std_phrases,spectral_flux_first_derivative_mean_phrases,spectral_entropy_first_derivative_std_phrases,spectral_spread_mean_phrases,spectral_skewness_first_derivative_std_phrases,spectral_kurtosis_first_derivative_std_phrases,spectral_flatness_std_phrases,spectral_rolloff_std_phrases,ppe_phrases,LPC_4_phrases,kurtosis_slidingwindow_first_derivative_mean_phrases,shannon_entropy_slidingwindow_first_derivative_mean_phrases
0.00011492,2.11801932,4.849907398,29.26141296,21.06470587,24.85089898,0.001887779,0.015217643,0.1328389,0.008506868,0.009474028,0.025520605,34.99402814,32.46661437,31.37463866,0.001467103,0.16880977,-19.87067604,0.661405027,17.72442818,0.802614033,57.56937027,136.8033607,-29.06206512,-8.134670258,-2.792410851,21.43749487,122.2661329,0.332666729,25.46051261,0.003635998,0.021154397,0.02297271,0.048321813,0.040369827,24.37043576,19.34578022,-4.229007721,0.288734704,67.87639672,-31.73156166,0.165582716,34.34396563,30.09412216,0.489998728,21.74959945,6.71E-05,-3.245309114,27.0786192,21.50659675,26.10477937,-28.98750877,1.006624818,1.387454152,1.061167955,6.885217667,8.63E-05,21.45802593,17.11984393,,,,,,,,,,,,,,,,,,,,0.10113092,0.028804656,2099.76804,0.111411032,3019.096156,6.272613684,-0.000829466,2316.215761,0.00282933,-2.984574126,1.748066187,-272.9309895,,,,,,,,,,,,,,
0.000204405,3.743664054,3.344116688,78.01853451,18.30218239,17.46537748,0.003059169,0.01678015,0.14715173,0.0091328,0.010532552,0.027398401,82.77024468,27.27725596,27.52258419,0.002529021,0.311234881,4.058338165,13.89710331,9.932806015,0.875477314,49.51048279,175.9272205,21.95041847,-17.4976635,-1.78930378,110.2155999,177.6757193,0.235169424,22.5689053,0.006159163,0.027427123,0.090911858,0.02829174,0.031565197,103.6737003,82.6186112,-44.10723877,0.134977281,128.6632455,-18.05952072,0.152378172,28.42234947,28.62949731,0.000899444,51.89471123,0.000227857,-15.53434658,112.5103042,89.37406207,109.5109668,-32.96778488,1.192546248,1.139810801,0.586257696,4.246399879,8.11E-05,96.69386227,69.67318292,0.000146512,304,43.53835678,0.595426321,0.505886257,0.003658706,26.8845768,3.076216459,0.168195069,0.001169619,3.718479156,5.574779987,2.34100008,78,0.000278597,0.167272012,4.03E-06,10.07754675,1.33E-06,0.091588507,0.027859103,2306.942443,0.093158871,3051.987914,5.318332269,-0.002220461,2295.699318,0.002941975,-2.98741957,1.833482742,-71.55834022,0.000810631,0.021167289,0.016264044,1.32E-05,0.397832274,3211.409025,0.000640458,0.005617207,0.007886195,4161.216856,0.45853003,0.726435542,-0.010436141,-0.00020486
0.00179533,44.68265449,3.181544781,133.8844082,22.81566906,23.33426453,0.002592495,0.032816419,0.29557311,0.017315592,0.019501124,0.051946777,30.27561877,29.1325992,28.99604123,0.00156485,0.21667504,-31.53816414,-10.96615219,17.26082611,0.776401758,59.15804672,218.5509739,-26.73932457,-11.58413601,-2.744605303,31.96471202,184.1556229,0.085577716,25.38684853,0.008674282,0.019962397,0.117082007,0.015629847,0.036989268,157.9633018,123.664304,19.70409203,0.191364884,49.01786977,-14.07543945,0.179377377,32.85340588,32.92391492,0.001463085,30.7903262,5.80E-05,-24.47603607,42.3190994,30.64404412,29.89488414,-10.95142937,0.9013834,0.8214674,0.795753539,4.394249439,3.31E-05,35.30617226,25.03169911,-0.000179769,281,24.23059845,0.795414329,0.880018592,-0.263155788,24.65108299,2.965334415,0.272974044,0.002143024,3.742237091,4.565476894,3.107083321,81,0.000457382,0.242203396,0.000941346,11.14189621,7.55E-07,0.07994326,0.018792586,1797.90106,0.085953176,2658.140612,11.42286971,-0.001815344,3229.847638,0.002778449,-2.98665434,1.473774552,-333.206635,0.001332914,0.027776103,0.018074511,7.35E-05,0.484073341,2631.695114,0.000827536,0.008930779,0.014178297,3654.563688,1.51467376,0.655065179,0.001797257,0.004467029
4.00E-05,2.106038763,3.502672911,22.38711381,23.72267964,22.87676864,0.004182652,0.034145494,0.306508989,0.019012879,0.019868439,0.057038637,81.28020095,25.56824069,27.39722705,0.004994902,0.230225084,-61.05000305,-16.24882507,20.9500103,0.597862422,79.60329437,242.3530118,-57.28010559,-3.640999556,-2.581792593,22.38711381,201.1523025,0.326827109,23.72267964,0.003818201,0.019495214,0.089787759,0.001473994,0.004891223,29.96011324,20.82174555,24.46004105,0.127064764,92.74492338,-8.456418991,0.142947063,24.92854626,23.86960068,0.251500189,28.11787547,2.56E-05,-18.70480156,37.77555326,25.98875746,67.66583556,-28.82906723,0.859703839,1.025969267,1.305978298,7.195315361,2.63E-05,37.47228958,25.03386425,0.000537419,332,6.569397449,0.700690985,0.563432336,-0.3407574,31.20376778,2.683248043,0.243934989,0.004315438,5.207689285,6.073670387,2.483824968,95,4.37E-06,0.724656605,0.138010535,11.81613318,7.88E-06,0.104379891,0.038136434,2173.907039,0.120792561,3273.442543,9.597751116,-0.001420991,3334.764061,0.001961858,-2.993061268,2.047949553,-555.6816695,0.00132451,0.026695309,0.01913467,2.09E-05,0.409887433,2964.933502,0.000735039,0.007655558,0.011107552,3664.715939,-13.77908808,0.725185454,0.087163506,-0.001951753
6.72E-05,1.5226714,4.188028812,29.39739262,30.19638911,29.34302263,0.001673762,0.022267541,0.195221949,0.012768037,0.012229044,0.03830411,25.37931053,29.11299734,27.83290877,0.001652119,0.361564282,-1.841549873,3.837603569,24.07354736,0.735289454,69.66864014,166.2333376,-31.40855598,-6.610084534,-2.58341217,31.17356628,145.3384804,0.272282994,20.32537058,0.002567665,0.025895736,0.058406509,0.118366703,0.111540064,54.16793847,40.99966751,-23.18951225,0.163375571,29.31721763,-4.410198689,0.174682364,23.57902098,21.64901639,0.013579625,23.5244309,6.19E-05,-9.215803146,21.0115672,16.94671143,37.04677152,-9.903899193,1.185772419,1.537535667,1.504753351,6.402376652,7.87E-05,20.02486562,16.00152118,4.81E-05,241,29.55365181,-0.264666349,-0.007238154,0.048667014,23.01013374,2.113919258,0.204623505,0.003595571,4.65819025,4.408110619,2.863889217,56,1.02E-06,4.30E-05,0.116282255,13.79662611,1.23E-07,0.095073441,0.027867876,1491.393267,0.100073855,2795.981108,5.13143557,-0.001130149,2182.634631,0.001985906,-2.991983846,1.508060813,-1063.224762,0.001096562,0.021796314,0.0183267,8.42E-06,0.375332236,2416.317349,0.000624369,0.007351852,0.007426053,2658.189032,-1.211934937,0.608139694,-0.010154969,-0.003182912
0.000387585,2.651977993,5.139643669,118.9921393,12.88165047,12.88590397,0.017437158,0.162942747,1.398055774,0.091697207,0.101314749,0.275091622,139.7570307,9.685847791,9.766521427,0.005306467,1.404082643,24.45497704,16.60734749,13.3708744,0.324557871,122.5574493,83.02481368,-6.761489391,4.117240429,-1.799298286,118.9921393,77.43649443,0.459855121,12.88165047,0.017157701,0.035475129,0.186473146,0.150541663,0.154129311,113.0944384,96.07555747,-3.282274723,0.066290677,96.4374055,-0.520278037,0.093708299,18.98915307,20.77378421,0.132474929,153.5310597,0.000450246,-11.25354481,50.94187259,44.4236764,237.7512373,-8.898276329,1.115885854,0.896812916,1.512812376,7.892203808,0.001344373,197.9260456,158.9772614,-0.000117554,186,45.38717651,0.545097828,0.371616364,-0.178448707,24.1041851,2.440031052,0.140415862,0.001482192,5.072628021,4.85936594,2.82660532,41,0.000153874,5.62E-05,0.00153128,8.555574393,1.29E-06,0.102101554,0.01046505,3852.658562,0.102650245,3774.312912,11.65148264,-0.003353209,2486.651772,0.001147896,-2.996505625,2.19456768,-326.9341897,0.000991387,0.017605538,0.013058038,5.11E-06,0.292035669,3904.078222,0.000276235,0.001329129,0.008835015,3495.623096,4.67590014,0.637544036,0.002855086,-0.000100252
3.76E-05,1.738057114,2.605806112,36.85077557,21.71812541,21.80885521,0.006853465,0.064012102,0.563288333,0.039199777,0.034725027,0.117599332,19.82205185,21.56213472,22.89188855,0.003561236,0.426943461,-69.20990753,-10.80030346,14.79969788,0.88482213,91.76075745,275.215034,-71.8490448,-9.49800396,-2.246809244,27.45422071,223.4640493,1.052174565,21.07693524,0.002881864,0.013174523,0.095436595,0.011535994,0.004761751,41.20404505,29.32071997,7.360719681,0.257389128,28.43770711,-16.89699554,0.165138483,27.28994721,27.18752408,0.021016059,25.0437053,8.16E-05,-0.559957981,77.88756155,55.07204389,21.69314284,-14.67700672,1.001933098,1.850014329,0.862090051,4.569471836,1.33E-05,31.3361739,20.81047727,0.000244808,311,23.49907684,0.370772868,0.441838592,-0.334869981,37.47576523,2.441834927,0.231376141,0.002491906,6.46992588,5.146119118,2.189677715,101,0.005722961,0.000110657,4.54E-06,10.43894169,2.69E-06,0.128412353,0.030399933,2225.464121,0.122323848,3506.942471,9.018211201,-0.001597258,2888.497697,0.002556067,-2.990135233,1.773569107,-184.8749867,0.001238109,0.024778226,0.026170122,9.51E-06,0.328927994,3384.400409,0.000465292,0.004000456,0.016913837,4126.11972,-1.568646717,0.67009306,0.007650773,-0.002244472
0.000224495,1.289768809,3.26362443,42.93203372,17.57621666,12.29273122,0.003076123,0.007703729,0.067190095,0.004241133,0.004533914,0.0127234,16.89668404,30.04756377,30.16543574,0.001809131,0.107757447,-26.16040421,10.17375946,12.42150307,0.698715329,68.08024597,116.8598995,-16.6693573,-3.885750055,-2.318371534,22.85899965,105.9853288,0.155658835,23.42509936,0.006241982,0.021331846,0.127732009,0.567329168,0.17327109,32.29361405,28.25407624,9.519476891,0.123952277,26.14917955,-21.86963272,0.207524851,24.8179619,26.16162863,0.456518024,19.99944937,0.000196769,-7.041559696,41.56468481,36.32050887,56.3926498,-23.70206833,1.111040235,0.941588581,0.630663157,4.544675827,4.82E-05,18.5285156,15.20931449,0.000174295,179,19.04920769,0.067528777,0.6324839,0.079691723,26.21691704,2.621793032,0.296299726,0.007056851,4.509620667,4.77184391,2.313145876,42,0.000391157,0.059928772,0.001163287,13.50898191,7.51E-07,0.08406627,0.034023516,1809.095889,0.08717933,2842.586375,5.679759783,-0.002613128,2708.101284,0.002738547,-2.987792691,2.404581547,-317.1461442,0.002140062,0.028824011,0.027067976,1.84E-05,0.295935094,2928.083469,0.000476782,0.003936798,0.00631526,2864.119552,1.489320978,0.57658416,-4.16E-05,-0.004721113
5.43E-05,2.018744245,3.191553831,38.31672989,25.25320418,25.31298682,0.003282179,0.034495049,0.298226574,0.019190555,0.018451803,0.057571666,50.41724192,24.65297,24.1240876,0.001741795,0.340755181,-1.277347445,13.68401051,16.14451408,0.802057922,61.03886414,208.5905569,-15.47066689,-16.36734009,-2.072621107,34.19436805,176.638312,0.079443324,25.88333449,0.00485794,0.029258502,0.084886476,0.015329802,0.003965751,95.72564322,71.91160323,-24.06914139,0.078550674,122.7419217,-17.72660828,0.124728523,25.2672258,23.97090443,0.026506223,32.5079873,5.58E-05,22.67692375,36.13453899,27.30920487,40.55941051,-9.372184753,1.336928248,2.04473114,0.990128458,6.233611107,4.42E-05,49.51949373,35.44067119,0.000487793,281,19.08610725,0.314665675,0.151241064,0.218353614,28.45015907,2.444182873,0.482333004,0.015180421,4.824652672,7.194601536,3.215852022,87,0.006382978,5.529714782,0.002824817,9.824842346,3.88E-06,0.103635382,0.02303125,2259.607049,0.081096798,3240.555758,3.805583162,-0.001798945,2238.394509,0.001806676,-2.994165165,2.310130596,-347.2181063,0.002452815,0.054636657,0.060081381,0.000127587,0.455488175,2751.896991,0.000593968,0.005452689,0.005981341,3284.511954,1.475011124,0.579546332,0.035771472,-0.014767668
0.000136165,1.498339429,2.736780882,27.98063372,20.80921365,21.54260672,0.002080712,0.018737695,0.161861611,0.009976524,0.012584006,0.029929573,21.65076976,27.23432624,28.50210954,0.001364879,0.159919207,-22.80446434,-21.37977028,12.75642681,0.621882439,69.59086609,137.3434144,-53.30780029,21.82192802,-2.910324812,21.50138651,122.7560347,1.182135162,22.56593449,0.003265036,0.016457873,0.110530898,0.162998691,0.104303934,24.597016,20.67696043,-14.26593685,0.167882159,34.77532431,-6.269769669,0.195807874,26.69663144,25.48849926,0.00583235,26.91132009,7.24E-05,-3.061275244,22.47731294,18.76609878,24.21045517,-9.391454697,0.850632429,1.117562652,0.773611546,4.351155281,4.74E-05,33.36053466,26.14385641,0.000259654,165,7.969123363,0.360163838,1.117833853,0.478118241,21.65015984,1.85653007,0.236581147,0.003449189,3.567893028,5.658894062,3.387965441,63,0.011191533,9.83E-05,7.95E-06,14.3885408,2.75E-06,0.111777908,0.031893164,1696.350693,0.095854488,2680.214655,7.736961837,-0.00246657,2022.407995,0.002640544,-2.988617605,2.090473175,-1268.969754,0.001405084,0.025466904,0.019962097,6.58E-05,0.343568355,2447.525186,0.000653369,0.0065781,0.014115972,2936.663388,-5.333891762,0.687458336,-0.006117619,-0.000516241
3.06E-05,1.146328672,3.993554115,26.01791819,23.49141262,23.40027463,0.004523507,0.016889735,0.147411719,0.009792221,0.009863035,0.029376663,28.19946846,27.67220469,27.80990229,0.001929636,0.167109293,-46.65761185,1.849099874,13.67624378,0.728350282,81.11650085,228.3797379,-46.61380005,-24.04752731,-2.65988636,24.00493108,190.5373698,0.12754213,26.50551842,0.002546883,0.013407283,0.111781307,0.020104731,0.009077065,25.28348336,18.3593281,3.775201321,0.158244014,35.97362872,-5.596714973,0.154859588,26.84832818,25.70885899,0.045651697,17.64429457,2.80E-05,-26.64502907,29.61523326,21.46230277,25.70228205,-27.34891701,0.849113882,1.072736979,0.695490241,5.362499237,6.41E-05,46.7306363,32.83532681,0.000375084,277,4.673680782,0.424803048,0.631191075,-0.18473126,33.41243362,1.928491354,0.298031569,0.00510906,6.770800591,6.336740971,2.826608181,116,0.001608057,0.001158303,2.95E-05,11.35410295,4.31E-06,0.095169376,0.029982885,1988.954952,0.107032408,3352.863356,4.505707746,-0.00181634,2707.548379,0.001724827,-2.994373951,1.720172286,-817.9146581,0.001538533,0.02516545,0.024955817,2.48E-05,0.394308567,2901.80988,0.000624438,0.005475997,0.01042721,3416.297538,4.963289646,0.730699599,0.006530353,-0.005342287
0.003519848,47.95613084,4.692608356,162.6920429,7.793330185,8.416388124,0.020044409,0.137311991,1.240609325,0.073462322,0.089275357,0.220386967,106.9535132,11.85489953,11.83708107,0.01119877,1.073780908,-40.66658783,-10.48924923,9.442216873,0.454126984,154.7342529,210.7885203,-35.31559753,4.932611465,-2.000054121,48.97141129,177.7835937,0.011238063,14.84563728,0.059540573,0.052946246,0.161254108,0.215832233,0.301035911,531.6585807,406.7913068,-3.320692062,0.133795738,54.05690682,-26.46235657,0.116081849,15.76497667,13.11823829,0.001844491,67.10786955,0.003988992,-16.62919617,278.2260905,217.9161391,75.14891055,-21.2719574,0.841545939,0.687540174,0.700563192,4.185145855,4.12E-05,41.34368897,29.6944704,1.04E-05,262,26.9693985,0.431084871,0.380200088,-0.026862664,26.17671204,2.958015919,0.188309506,0.005451793,5.489693165,4.537156582,2.38254714,63,1.09E-06,0.001903086,6.22E-05,6.998447587,1.03E-08,0.077922701,0.037591938,3304.862323,0.107306438,4272.453131,4.771215177,-0.002605618,2224.084862,0.001460958,-2.995982796,1.76414597,-18.76017254,0.000831413,0.020869143,0.014726586,1.10E-05,0.433612853,3945.644195,0.0004449,0.002822245,0.006176199,3636.419062,9.59053465,0.471191019,0.002868779,-0.003850893
4.97E-05,1.934666385,4.54302454,32.50213304,24.04985256,23.91193004,0.002042386,0.02082371,0.182161927,0.01137891,0.014545775,0.034136731,16.32729932,26.97394491,26.9706895,0.001522649,0.202150543,-42.51901245,1.818655968,24.22251892,0.966387153,66.64970398,228.4537075,-39.39235687,2.36229229,-2.196865082,27.23830596,191.4029508,0.366947795,26.3830655,0.001587205,0.009941855,0.133980498,0.009799438,0.018753966,30.54969209,21.8981482,10.86569405,0.131244868,24.70195447,-18.39218712,0.153095752,29.96262036,29.81477953,0.027028108,21.93992298,6.20E-05,-18.03279114,61.83494923,44.25134179,18.68898303,-9.643514633,1.01454258,0.347990006,0.739512265,6.596301079,5.38E-05,39.68801485,27.51559604,6.39E-05,280,20.84068489,0.832891762,1.181475401,-0.429814398,28.29482269,2.915029764,0.25320664,0.001850679,6.045960903,6.046361923,1.823924661,101,7.04E-05,0.133597152,4.21E-05,10.40654968,1.83E-07,0.098165215,0.021920523,2521.282432,0.107724596,3430.486439,11.13990302,-0.002124312,3067.757701,0.002554348,-2.989714524,1.586961746,-363.4810623,0.001213599,0.021716896,0.018571807,8.97E-05,0.417908609,3853.593686,0.000510978,0.003521368,0.00533334,4316.376385,3.023524891,0.725242019,0.017760269,0.001833765
7.07E-05,2.069864274,6.905432701,32.15044805,19.11164836,18.76971546,0.012514923,0.069577132,0.723861283,0.03886145,0.044021268,0.116584351,74.22757238,17.29950577,16.88510281,0.005067118,0.682416364,16.39072037,22.88597679,8.317064285,0.555089772,57.34617233,212.2434025,8.215982437,-13.20101547,-1.420487761,35.99447363,179.2317325,0.890056288,18.89993864,0.006372194,0.028830438,0.199549049,0.01989737,0.025020601,56.83709815,41.15081452,-35.05266953,0.225281268,86.86551332,-26.42889595,0.221275151,17.36279535,16.83249211,0.456332535,32.2175598,0.001996294,-13.84203339,274.6122262,222.3913284,95.75861975,-36.08641815,1.301943898,1.618653417,1.042833805,5.11482048,0.00011312,39.71250334,28.3799125,0.00065629,320,20.88120842,0.462821424,0.911084712,-0.209315002,25.20340919,2.870932817,0.269726396,0.003368856,4.083355427,4.860173702,3.171447992,78,0.001242862,0.786473795,0.001764975,10.06478335,1.37E-05,0.09989753,0.024500739,3117.345746,0.094098179,3255.903761,5.352524111,-0.003514001,2074.040264,0.001110253,-2.996380407,2.033694267,-129.6255014,0.001238444,0.02889256,0.016522102,7.19E-05,0.386761039,3362.802034,0.000454211,0.002849548,0.021049518,3365.107299,0.507863518,0.559673488,0.005294312,-0.000358749
4.26E-05,1.475379621,4.709434032,30.94966827,26.54134701,26.50000947,0.004050247,0.024643679,0.228058483,0.011830902,0.016042594,0.035492706,51.15725878,25.13028467,25.21587503,0.003564562,0.614967045,-5.778739452,-2.904262781,18.5226059,0.964243054,89.71170807,214.5772614,-28.34866714,-6.390709877,-2.047712803,42.78188677,181.1602722,0.303873099,21.48954491,0.002628886,0.0160658,0.11142423,0.008291373,0.007476126,45.50127642,33.89957906,-0.104042195,0.150426805,102.8613637,-33.98938751,0.11491856,24.85132086,26.84009844,0.045028459,56.37675295,7.81E-05,-28.4668293,45.36709909,33.69111009,56.90131765,-26.13121796,0.909134388,1.611792564,0.723387659,3.690790892,0.000151174,76.95921907,54.70845624,-3.17E-05,292,20.51413727,0.69267422,0.737741232,-0.141135439,23.43639755,3.224877119,0.320072562,0.001014175,3.63830924,4.87635088,1.650337219,88,0.000271345,0.350067521,0.000865563,9.147912543,2.76E-08,0.088492356,0.019094318,3338.768545,0.089910018,2995.873048,9.570584081,-0.001785594,3009.117773,0.002404071,-2.990656009,1.667569399,-524.0055445,0.001768195,0.028348582,0.02593988,3.02E-05,0.410124153,3716.276381,0.000496114,0.004004207,0.013519773,4479.975615,8.351880098,0.697025776,0.000223037,-0.000131987
3.41E-05,1.462507353,4.065395355,38.05310133,24.11411299,24.0847088,0.002389675,0.020347016,0.177085734,0.009013181,0.012269177,0.027039543,24.88083811,26.24472479,26.14263204,0.002767988,0.295203932,-45.34181976,1.801492453,15.41547489,0.862032652,52.72125244,248.3852042,-40.75511169,-9.844265938,-2.33755827,43.24719087,205.1839061,0.25176763,24.4524934,0.003160923,0.030534774,0.131491333,0.004244145,0.001881261,53.01229915,37.56087918,22.12483978,0.216231287,47.4485806,-5.790289879,0.14278464,27.52149955,26.81395153,0.453929335,39.05917593,1.87E-05,0.240776777,36.61331264,25.96814734,22.93645973,-8.216104507,0.973279417,1.707784414,1.039668918,5.160115242,2.59E-05,40.50464639,27.79717522,,,,,,,,,,,,,,,,,,,,0.072926272,0.017993167,2571.081688,0.074007108,4018.69468,11.6445668,-0.00200242,3307.288322,0.001550131,-2.995730966,1.623480558,-77.17975098,,,,,,,,,,,,,,
0.001451681,67.09459728,5.577936649,738.736027,1.861457344,2.538770471,0.016920255,0.140466326,1.366777877,0.070638619,0.109162483,0.211915857,618.1758265,6.828138942,7.735249244,0.009248653,1.053930881,-29.25266266,9.4696064,10.35302067,0.745413601,180.6168213,142.9958863,-16.24552917,-1.5673033,-2.104172468,254.1496799,146.9513122,0.653327915,9.065715687,0.009880386,0.051204536,0.059304953,0.101419523,0.180769995,201.7335325,159.5692678,-1.46704936,0.025596878,557.4723262,-19.88433075,0.078239053,13.24394229,15.58086617,0.115186766,578.1336159,0.000140957,-15.62094307,445.2214616,258.1908533,219.3057362,-21.69909477,1.213486075,0.984641552,0.78685534,4.716914654,9.91E-05,69.46821858,53.01249862,0.00039158,342,11.54073715,-0.106529571,0.506338775,0.009878987,23.86441612,2.66609621,0.142851099,0.008831343,3.822959185,4.440246582,3.008400202,50,3.93E-05,0.029086754,1.78E-06,7.017828719,1.86E-05,0.096795041,0.025196292,3486.253045,0.139717111,3877.30264,3.9957152,-0.001196887,2457.096523,0.001117046,-2.996510084,2.107222319,-29.46425669,0.001018472,0.020923929,0.019315578,1.97E-05,0.342326105,4335.027722,0.00032789,0.001951066,0.017054915,3888.490927,-13.22842168,0.231531665,0.000490173,-0.010638697
2.95E-05,1.289780488,4.272008896,32.71336808,23.018877,22.27597365,0.003337597,0.02862764,0.249955499,0.016123206,0.018113703,0.048369619,49.14862038,26.23740145,25.3294974,0.002086754,0.363165491,-56.02705765,-13.40784931,13.81764317,0.271571875,79.44696808,237.0299784,-56.02705765,4.624341965,-2.699447393,26.67188746,197.3527972,0.354801731,23.16487066,0.003448597,0.010897638,0.211818561,0.001339337,0.003631617,50.86137573,35.02007488,8.602492332,0.251282364,64.32341424,-28.65390205,0.113257818,25.84513611,25.76705365,0.031097043,32.22468172,4.06E-05,-40.79198456,43.80639213,30.15731024,29.07983268,-36.14258194,0.769680023,0.70818907,0.727820754,7.420395851,3.80E-05,41.71204977,29.07983268,-0.000101143,362,4.724795818,0.25480631,0.506330907,-0.069957577,26.7032032,2.365125179,0.279562652,0.006738611,3.794965506,6.459760666,3.022988319,101,6.48E-05,0.429050229,0.015269312,9.276386719,2.35E-07,0.095850619,0.006240737,2429.218469,0.095850619,3523.201808,4.918069622,-0.003211943,3073.479265,0.002265421,-2.992101178,1.900553823,-569.7694824,0.001481508,0.035786368,0.027742393,3.44E-05,0.419753224,3080.028194,0.000592179,0.005149499,0.005101115,3097.035058,-4.593426057,0.646210015,0.04385973,0.001941596
7.45E-05,3.300277488,7.56385994,46.77984371,25.15331128,26.02376343,0.003110552,0.026376446,0.238358456,0.013884478,0.015965117,0.041653435,41.73201019,26.13217678,26.54141882,0.001861561,0.244924804,-51.67160034,-8.472978592,15.82379818,0.537227631,84.72543335,216.7390658,-42.34748459,-26.73467636,-2.375049353,40.80904159,184.5607683,0.31657344,22.97404142,0.003705536,0.01571029,0.143093735,0.010919848,0.009201126,58.26851455,41.93252034,20.89030838,0.2246636,41.39603623,-8.060164452,0.1395697,28.90907552,30.0896043,0.154622391,30.42917601,8.54E-05,-26.18495178,58.56358711,41.03892835,39.38156924,-24.4128952,0.833008826,1.484410286,0.984999835,5.905198574,3.05E-05,51.08938409,35.45751878,0.001736305,323,18.90758133,0.806102335,0.706241846,-0.240021899,23.40402603,2.627779007,0.382387161,0.006684922,3.63340044,6.479441643,2.626630783,79,0.001359676,0.448729475,4.43E-05,11.29584019,6.17E-05,0.113331974,0.016621066,2092.936628,0.117808729,3236.329819,5.381820712,-0.002383684,3208.698337,0.002868221,-2.986161018,2.028820276,-298.7651199,0.001747655,0.031159885,0.029912323,3.40E-05,0.483875155,3154.130595,0.000505229,0.003551031,0.013883121,3668.489921,-2.001853601,0.558294475,0.003329199,-0.005166336
9.25E-05,3.363863425,3.060340166,51.18157786,20.73929345,20.347607,0.00506902,0.043809523,0.368331608,0.025474831,0.0262172,0.076424494,60.0300607,20.94260675,20.94260675,0.002699863,0.369382983,-30.8565712,33.61185074,10.41964722,0.44187057,62.0824852,197.5997034,-12.28856659,-6.933803558,-1.553699493,47.26263295,168.4691564,0.895951209,21.57814621,0.002980061,0.013406956,0.226242557,0.001639489,0.003516115,29.52641708,20.7540535,-16.38056755,0.28902033,50.58868687,-16.17011261,0.219326317,25.39918123,26.06978773,0.020582488,20.7540535,6.35E-05,-5.748404503,72.78822353,52.78429395,44.41985452,-5.543263912,0.661228359,1.414552689,1.093289256,4.841182709,4.95E-05,51.75705336,36.76727105,4.95E-05,360,16.7928791,0.328556359,0.518381894,0.081321076,21.19656944,2.243377686,0.313149184,0.001051182,3.581753969,3.118435144,2.529436111,85,0.00687293,0.026655366,3.10E-05,9.140873452,5.39E-08,0.107161439,0.040916041,2856.877748,0.121158054,3014.487062,18.34260341,-0.00381388,3159.212308,0.002169873,-2.991645818,1.618893385,-172.3717545,0.001727444,0.021710886,0.022822166,1.08E-05,0.308251023,3990.532749,0.000350709,0.002497305,0.020125261,4635.044397,-0.74887431,0.618553221,-0.120133131,-0.000477569
